Timestep,Queue 1,Queue 2,Queue 3,Queue 4,Queue 5,Queue 6,Queue 7
4157,3,4,3,3,3,3,4
4158,4,4,3,3,3,3,4
4159,4,4,4,3,3,3,4
4160,4,4,4,4,3,3,4
4161,4,4,4,3,4,3,4
4162,3,4,3,3,3,3,4
4163,3,4,3,3,3,2,4
4164,3,4,3,3,3,3,4
4165,4,4,3,3,3,3,4
4166,3,4,3,2,2,3,4
4167,3,4,3,3,2,3,4
4168,3,4,3,3,3,3,4
4169,4,4,3,3,3,3,4
4170,4,4,3,3,3,3,4
4171,4,4,3,2,3,2,4
4172,3,4,3,3,2,2,4
4173,3,4,3,3,3,2,4
4174,3,4,3,3,3,3,4
4175,4,4,2,2,3,3,4
4176,4,4,3,2,2,3,4
4177,4,4,3,3,2,3,4
4178,4,4,3,3,3,3,4
4179,4,4,4,2,3,2,4
4180,4,4,4,3,3,2,4
4181,4,4,4,3,3,3,4
4182,4,4,4,4,3,3,4
4183,3,4,3,4,4,3,4
4184,4,4,3,4,4,3,4
4185,4,4,4,4,4,3,4
4186,4,4,4,4,4,4,4
4187,4,4,4,4,4,4,4
4188,4,4,4,4,4,4,4
4189,4,4,4,4,3,4,4
4190,4,4,4,3,4,4,4
4191,4,4,4,4,4,4,4
4192,4,4,4,4,4,4,4
4193,4,4,4,4,4,4,4
4194,4,4,4,4,4,3,4
4195,3,4,4,4,4,4,4
4196,4,4,3,4,4,4,4
4197,4,4,4,3,3,4,4
4198,4,4,4,4,3,4,4
4199,4,4,4,4,4,4,4
4200,4,4,4,4,4,4,4
4201,4,4,4,4,4,4,4
4202,4,4,4,4,3,3,4
4203,4,4,3,4,4,3,4
4204,3,4,4,3,4,3,4
4205,4,4,4,3,4,3,4
4206,4,4,4,4,4,3,4
4207,4,4,4,4,4,4,4
4208,3,4,4,4,3,4,4
4209,4,4,3,4,3,4,4
4210,4,4,4,4,3,3,4
4211,4,4,4,3,3,3,4
4212,4,4,4,4,3,3,4
4213,3,4,4,4,4,3,4
4214,4,4,4,4,3,3,4
4215,4,4,4,4,4,3,4
4216,4,4,4,4,4,4,4
4217,4,4,4,4,4,3,4
4218,4,4,2,4,4,4,4
4219,4,4,3,4,4,4,4
4220,4,4,4,4,3,4,4
4221,4,4,4,4,4,4,4
4222,4,4,4,4,4,4,4
4223,3,4,4,4,4,4,4
4224,4,4,4,4,4,4,4
4225,4,4,4,4,4,4,4
4226,4,4,4,4,4,4,4
4227,4,4,4,4,4,4,4
4228,4,4,4,3,4,4,4
4229,4,4,4,4,4,4,4
4230,4,4,4,4,4,4,4
4231,4,4,4,4,4,4,4
4232,4,4,3,4,4,3,4
4233,4,4,4,4,3,3,4
4234,4,4,4,4,4,3,4
4235,4,4,4,4,4,4,4
4236,4,4,4,4,4,4,4
4237,3,4,4,4,3,4,4
4238,4,4,3,3,3,4,4
4239,4,4,4,3,3,4,4
4240,4,4,4,4,3,4,4
4241,4,4,4,4,4,4,4
4242,4,4,4,4,4,4,4
4243,4,4,4,3,4,3,4
4244,4,4,3,4,4,3,4
4245,4,4,4,4,4,3,4
4246,3,4,4,4,3,4,4
4247,4,4,4,3,3,4,4
4248,3,4,4,2,3,4,4
4249,3,4,4,3,2,4,4
4250,3,4,4,3,3,4,4
4251,4,4,4,3,3,4,4
4252,4,4,4,4,3,4,4
4253,4,4,3,3,4,4,4
4254,4,4,4,3,4,3,4
4255,3,4,4,4,4,3,4
4256,4,4,4,4,4,3,4
4257,4,4,4,4,4,4,4
4258,3,4,4,4,4,4,4
4259,4,4,4,4,4,4,4
4260,4,4,3,4,3,4,4
4261,4,4,4,4,3,4,4
4262,4,4,4,4,4,4,4
4263,4,4,4,3,4,4,4
4264,3,4,4,4,3,3,4
4265,4,4,4,4,3,3,4
4266,4,4,4,3,4,3,4
4267,4,4,4,4,4,3,4
4268,4,4,3,4,3,4,4
4269,4,4,4,3,3,4,4
4270,3,4,4,4,3,4,4
4271,4,4,4,4,3,4,4
4272,4,4,2,4,3,3,4
4273,4,4,3,3,3,3,4
4274,4,4,3,3,3,3,4
4275,3,4,4,3,2,3,4
4276,3,4,4,3,3,3,4
4277,4,4,4,3,3,3,4
4278,4,4,4,4,3,3,4
4279,4,4,4,4,4,3,4
4280,4,4,4,4,4,3,4
4281,4,4,4,4,4,4,4
4282,4,4,4,3,4,4,4
4283,4,4,4,4,4,4,4
4284,4,4,3,4,3,4,4
4285,4,4,4,4,3,4,4
4286,4,4,4,4,4,4,4
4287,3,4,4,4,4,3,4
4288,4,4,4,4,4,3,4
4289,4,4,4,4,4,4,4
4290,4,4,3,4,4,4,4
4291,4,4,4,3,4,4,4
4292,3,4,4,4,4,4,4
4293,4,4,4,4,4,4,4
4294,4,4,4,4,4,4,4
4295,4,4,4,4,3,4,4
4296,4,4,3,4,4,4,4
4297,4,4,4,4,4,4,4
4298,4,4,4,4,4,4,4
4299,4,4,4,4,4,4,4
4300,4,4,4,4,4,4,4
4301,4,4,4,3,4,3,4
4302,4,4,4,4,3,3,4
4303,4,4,4,4,4,3,4
4304,3,4,4,4,4,4,4
4305,4,4,4,4,4,4,4
4306,4,4,3,4,4,4,4
4307,4,4,4,4,4,4,4
4308,4,4,4,4,4,4,4
4309,4,4,4,4,4,4,4
4310,4,4,3,4,4,4,4
4311,4,4,4,4,4,4,4
4312,4,4,4,4,4,4,4
4313,4,4,4,4,4,4,4
4314,4,4,4,4,3,4,4
4315,4,4,4,4,4,4,4
4316,3,4,4,4,4,3,4
4317,4,4,4,3,4,3,4
4318,4,4,4,4,3,3,4
4319,4,4,4,4,4,3,4
4320,4,4,4,4,3,4,4
4321,4,4,4,4,4,4,4
4322,4,4,4,4,4,4,4
4323,3,4,3,3,4,3,4
4324,4,4,3,3,3,3,4
4325,4,4,4,3,3,3,4
4326,4,4,4,4,3,3,4
4327,3,4,3,3,4,3,4
4328,4,4,3,3,4,2,4
4329,4,4,3,3,3,3,4
4330,4,4,3,3,3,3,4
4331,4,4,4,3,3,3,4
4332,4,4,4,4,3,3,4
4333,4,4,4,4,4,3,4
4334,4,4,4,4,4,4,4
4335,3,4,4,3,3,4,4
4336,4,4,4,3,3,4,4
4337,4,4,4,4,3,4,4
4338,4,4,4,4,4,4,4
4339,4,4,4,4,4,4,4
4340,4,4,4,4,4,4,4
4341,4,4,4,3,4,3,4
4342,4,4,4,4,4,3,4
4343,4,4,4,4,4,4,4
4344,4,4,4,4,3,4,4
4345,4,4,3,4,4,4,4
4346,3,4,4,4,4,4,4
4347,4,4,4,4,4,4,4
4348,4,4,4,4,4,4,4
4349,4,4,3,3,4,4,4
4350,4,4,4,3,4,3,4
4351,3,4,3,4,3,3,4
4352,4,4,3,4,3,3,4
4353,4,4,4,4,3,3,4
4354,4,4,4,4,4,3,4
4355,4,4,4,3,4,4,4
4356,3,4,3,4,3,4,4
4357,4,4,3,4,3,4,4
4358,4,4,4,3,3,4,4
4359,4,4,4,4,3,3,4
4360,3,4,4,4,3,3,4
4361,4,4,3,4,3,3,4
4362,4,4,4,4,3,3,4
4363,4,4,3,4,4,2,4
4364,4,4,3,4,4,3,4
4365,3,4,4,3,4,3,4
4366,4,4,4,3,4,3,4
4367,4,4,4,4,4,3,4
4368,4,4,4,3,3,4,4
4369,3,4,3,4,3,4,4
4370,4,4,3,4,3,4,4
4371,4,4,4,4,3,4,4
4372,4,4,4,4,4,4,4
4373,4,4,3,4,4,4,4
4374,4,4,4,4,4,3,4
4375,3,4,4,3,3,4,4
4376,4,4,3,2,3,4,4
4377,4,4,2,3,3,4,4
4378,4,4,3,3,3,4,4
4379,3,4,4,3,3,3,4
4380,4,4,4,3,3,3,4
4381,4,4,4,4,3,3,4
4382,4,4,4,4,3,3,4
4383,4,4,3,3,3,3,4
4384,4,4,4,3,3,3,4
4385,3,4,2,1,2,2,4
4386,2,4,1,2,1,1,4
4387,1,4,2,2,1,1,4
4388,2,4,2,1,1,1,4
4389,2,4,2,2,1,1,4
4390,2,4,2,2,2,1,4
4391,2,4,2,2,1,2,4
4392,2,4,2,2,2,2,4
4393,3,4,1,2,2,2,4
4394,3,4,2,1,2,2,4
4395,2,4,2,2,1,1,4
4396,2,4,2,2,2,1,4
4397,2,4,2,2,2,2,4
4398,2,4,1,1,1,2,4
4399,2,4,2,1,1,2,4
4400,2,4,2,1,1,2,4
4401,2,4,2,2,1,1,4
4402,2,4,1,2,1,1,4
4403,1,4,2,2,1,1,4
4404,2,4,1,2,1,1,4
4405,2,4,2,1,1,1,4
4406,2,4,2,1,1,0,4
4407,1,4,1,1,0,1,4
4408,1,4,1,1,1,1,4
4409,2,4,1,1,1,1,4
4410,2,4,2,1,1,0,4
4411,2,4,1,0,0,1,4
4412,2,4,1,1,0,1,4
4413,2,4,1,1,1,1,4
4414,2,4,2,1,1,1,4
4415,2,4,2,2,1,1,4
4416,2,4,2,2,2,1,4
4417,1,4,2,2,2,2,4
4418,2,4,2,2,2,2,4
4419,3,4,2,2,2,2,4
4420,3,4,3,2,2,2,4
4421,3,4,3,3,2,2,4
4422,3,4,3,2,3,2,4
4423,3,4,2,3,3,2,4
4424,3,4,3,3,2,2,4
4425,2,4,3,3,3,2,4
4426,3,4,3,3,3,1,4
4427,3,4,3,2,3,2,4
4428,3,4,3,3,3,2,4
4429,2,4,2,2,2,3,4
4430,3,4,2,2,2,3,4
4431,3,4,3,2,2,3,4
4432,3,4,3,3,2,2,4
4433,3,4,3,3,2,2,4
4434,3,4,2,3,3,2,4
4435,3,4,3,3,3,2,4
4436,3,4,3,3,3,3,4
4437,4,4,3,3,3,2,4
4438,3,4,3,2,3,3,4
4439,3,4,3,3,3,3,4
4440,4,4,3,3,3,3,4
4441,4,4,4,3,2,3,4
4442,4,4,3,3,3,3,4
4443,4,4,4,3,2,2,4
4444,4,4,4,3,3,2,4
4445,4,4,4,3,3,3,4
4446,4,4,4,4,3,3,4
4447,4,4,4,3,3,3,4
4448,4,4,4,4,3,3,4
4449,4,4,4,4,4,3,4
4450,3,4,4,4,4,4,4
4451,4,4,4,4,4,4,4
4452,4,4,4,4,3,3,4
4453,4,4,4,4,4,3,4
4454,4,4,3,4,4,4,4
4455,4,4,4,4,4,4,4
4456,4,4,4,3,4,4,4
4457,4,4,3,4,3,4,4
4458,3,4,4,4,3,4,4
4459,4,4,4,4,3,4,4
4460,4,4,4,4,4,4,4
4461,4,4,4,4,4,4,4
4462,4,4,4,4,4,3,4
4463,4,4,4,4,4,4,4
4464,4,4,4,4,4,4,4
4465,4,4,4,4,4,4,4
4466,4,4,4,3,3,4,4
4467,3,4,3,4,3,4,4
4468,4,4,3,4,3,4,4
4469,4,4,4,3,3,4,4
4470,4,4,4,4,3,4,4
4471,4,4,4,4,4,4,4
4472,4,4,3,3,3,3,4
4473,3,4,4,3,3,3,4
4474,4,4,4,3,3,3,4
4475,4,4,4,4,3,3,4
4476,4,4,4,4,4,3,4
4477,3,4,3,3,2,3,4
4478,3,4,3,3,3,3,4
4479,3,4,3,3,2,3,4
4480,3,4,3,2,3,3,4
4481,3,4,3,3,3,3,4
4482,4,4,3,3,3,3,4
4483,4,4,4,3,3,3,4
4484,4,4,4,4,3,3,4
4485,4,4,4,4,4,3,4
4486,4,4,4,4,3,3,4
4487,4,4,4,4,4,3,4
4488,3,4,4,4,4,4,4
4489,4,4,4,3,4,4,4
4490,4,4,3,3,2,4,4
4491,4,4,3,3,3,4,4
4492,3,4,4,3,3,3,4
4493,4,4,4,3,3,3,4
4494,4,4,4,4,3,3,4
4495,4,4,4,4,4,2,4
4496,4,4,4,4,3,3,4
4497,4,4,4,4,4,3,4
4498,4,4,4,4,4,4,4
4499,4,4,4,4,4,4,4
4500,4,4,3,4,4,4,4
4501,4,4,4,4,4,4,4
4502,4,4,4,4,4,4,4
4503,4,4,4,3,4,4,4
4504,4,4,4,4,4,4,4
4505,4,4,4,4,4,4,4
4506,4,4,4,4,4,4,4
4507,4,4,4,4,4,4,4
4508,4,4,4,4,4,4,4
4509,4,4,4,4,4,4,4
4510,2,4,4,4,4,4,4
4511,3,4,4,4,4,4,4
4512,4,4,4,4,4,4,4
4513,4,4,4,3,3,4,4
4514,4,4,4,4,3,4,4
4515,3,4,4,4,4,4,4
4516,4,4,4,3,4,4,4
4517,4,4,3,4,4,3,4
4518,4,4,4,4,4,3,4
4519,4,4,4,4,4,4,4
4520,4,4,4,4,4,4,4
4521,4,4,4,4,4,4,4
4522,3,4,3,3,3,3,4
4523,4,4,3,3,3,3,4
4524,4,4,4,3,3,3,4
4525,4,4,4,3,3,3,4
4526,4,4,4,4,2,3,4
4527,4,4,4,4,3,3,4
4528,3,4,3,4,4,2,4
4529,3,4,3,4,4,3,4
4530,4,4,3,4,4,3,4
4531,4,4,4,4,4,3,4
4532,3,4,4,2,3,3,4
4533,2,4,3,3,2,3,4
4534,3,4,3,3,2,3,4
4535,3,4,3,2,3,3,4
4536,3,4,3,3,3,3,4
4537,4,4,3,3,2,3,4
4538,3,4,2,3,3,3,4
4539,3,4,3,3,3,3,4
4540,4,4,3,2,2,2,4
4541,4,4,3,3,2,2,4
4542,4,4,2,2,3,2,4
4543,4,4,3,2,3,2,4
